-1.49	0.0404861	0.0404874	0.503265	0.503273
-1.48	0.0455229	0.0455245	0.504123	0.504132
-1.47	0.0505689	0.0505706	0.505082	0.50509
-1.46	0.0556249	0.0556268	0.506141	0.506149
-1.45	0.060692	0.0606941	0.5073	0.507308
-1.44	0.0657713	0.0657734	0.508559	0.508568
-1.43	0.0708636	0.0708659	0.509919	0.509928
-1.42	0.07597	0.0759725	0.511379	0.511388
-1.41	0.0810915	0.0810942	0.51294	0.512948
-1.4	0.0862291	0.086232	0.514601	0.514609
-1.39	0.0913838	0.0913869	0.516362	0.516371
-1.38	0.0965567	0.0965599	0.518224	0.518233
-1.37	0.101749	0.101752	0.520187	0.520195
-1.36	0.106961	0.106964	0.522249	0.522258
-1.35	0.112194	0.112198	0.524413	0.524421
-1.34	0.117449	0.117453	0.526677	0.526685
-1.33	0.122728	0.122732	0.529041	0.529049
-1.32	0.12803	0.128035	0.531506	0.531514
-1.31	0.133358	0.133363	0.53407	0.534079
-1.3	0.138712	0.138717	0.536735	0.536744
-1.29	0.144093	0.144098	0.539501	0.539509
-1.28	0.149503	0.149507	0.542366	0.542374
-1.27	0.154941	0.154946	0.545331	0.545339
-1.26	0.16041	0.160415	0.548395	0.548403
-1.25	0.165909	0.165915	0.551559	0.551567
-1.24	0.171441	0.171447	0.554821	0.554829
-1.23	0.177006	0.177012	0.558183	0.558191
-1.22	0.182605	0.182611	0.561642	0.561651
-1.21	0.188239	0.188245	0.5652	0.565208
-1.2	0.193909	0.193916	0.568855	0.568863
-1.19	0.199617	0.199623	0.572607	0.572615
-1.18	0.205362	0.205368	0.576455	0.576463
-1.17	0.211146	0.211153	0.5804	0.580407
-1.16	0.21697	0.216977	0.584439	0.584446
-1.15	0.222835	0.222842	0.588572	0.58858
-1.14	0.228742	0.228749	0.592798	0.592806
-1.13	0.234691	0.234699	0.597117	0.597125
-1.12	0.240684	0.240692	0.601527	0.601535
-1.11	0.246722	0.24673	0.606028	0.606035
-1.1	0.252805	0.252813	0.610617	0.610624
-1.09	0.258935	0.258943	0.615294	0.615301
-1.08	0.265111	0.26512	0.620056	0.620064
